target_acc,asm_acc
PDT000365994.1,GCA_003408495.1
PDT001346427.1,GCA_023937485.1
PDT001087773.1,GCA_021651535.1
PDT000638530.2,GCA_009720425.1
PDT001211881.1,GCA_021591795.1
PDT000767803.1,GCA_021682075.1
PDT000866430.1,GCA_021667635.1
PDT001577318.1,GCA_027855935.1
PDT001339002.1,GCA_024005315.1
PDT001263742.1,GCA_022551775.1
PDT001346127.1,GCA_023920905.1
PDT001265088.1,GCA_022570415.1
PDT001344001.1,GCA_023951955.1
PDT000883156.1,
PDT001343933.1,GCA_023955595.1
PDT001337254.1,GCA_023806225.1
PDT001677016.1,
PDT002067255.1,
PDT001676971.1,
PDT001872927.2,GCA_031165525.1
PDT001682403.1,GCA_029603865.1
PDT001481821.1,GCA_026014275.1
PDT001413862.1,GCA_025125475.1
PDT001413767.1,GCA_025123565.1
PDT001700744.1,GCA_029856995.1
PDT001792784.1,GCA_030367475.1
PDT000173098.1,GCA_900147185.1
PDT001877470.1,GCA_031208525.1
PDT001828696.1,GCA_030540965.1
PDT002143973.1,GCA_038396855.1
PDT002081938.2,GCA_036665685.1
PDT002136538.1,
PDT002319859.1,
PDT002014258.1,GCA_034045615.1
PDT002014257.1,GCA_034045565.1
PDT002299626.1,GCA_041060385.1
PDT002100405.1,
PDT002043240.1,
PDT002387681.1,
PDT000754186.1,GCA_021685335.1
PDT000174734.1,GCA_900144195.1
PDT000172908.1,GCA_900145525.1
PDT000769114.1,
PDT000076713.1,GCA_001180865.1
PDT000885740.1,
PDT000555577.1,GCA_901035145.1
PDT001269134.1,
PDT001363273.1,GCA_024351225.1
PDT001364809.1,GCA_024355525.1
PDT001495306.1,GCA_026318745.1
PDT002021449.1,GCA_963448925.1
PDT002023051.1,GCA_963428445.1
PDT002023531.1,GCA_963438705.1
PDT002022418.1,GCA_963447715.1
PDT002023085.1,GCA_963440405.1
PDT002027610.1,GCA_963451385.1
PDT002021477.1,GCA_963447565.1
PDT000045209.1,GCA_000791725.1
PDT000045389.1,GCA_000795325.1
PDT000045155.1,GCA_000790655.1
PDT000045227.1,GCA_000792085.1
PDT002145634.1,GCA_038431905.1
PDT001226420.4,
PDT001207695.4,
PDT002129689.1,GCA_037937765.1
PDT001210334.1,
PDT001496543.3,GCA_026368755.3
PDT001207429.4,
PDT000229940.1,GCA_002237055.1
PDT000411894.1,GCA_003841605.1
PDT001348579.1,
PDT001994346.1,GCA_033886765.1
PDT000915665.1,GCA_016011315.1
PDT000753996.1,GCA_021692835.1
PDT001085949.1,GCA_019165425.1
PDT001211910.1,
PDT001443637.1,GCA_025603585.1
PDT001348389.1,GCA_024017635.1
PDT001816224.1,
PDT001113426.1,GCA_019690135.1
PDT001292684.1,GCA_023060055.1
PDT001210046.1,GCA_021601425.1
PDT001251604.1,GCA_022342425.1
PDT001346135.1,GCA_023946415.1
PDT001682451.1,GCA_029604815.1
PDT001342774.1,GCA_023991215.1
PDT001325894.1,GCA_023824855.1
PDT001349693.1,GCA_023929205.1
PDT001593536.1,
PDT001406485.1,GCA_024831865.1
PDT001413744.1,GCA_025123115.1
PDT001413228.1,GCA_025104885.1
PDT001413361.1,GCA_025108405.1
PDT001413896.1,GCA_025126155.1
PDT001991806.1,GCA_033797455.1
PDT001726079.1,GCA_029953835.1
PDT001611705.1,GCA_028568515.1
PDT001191810.2,
PDT001651847.1,GCA_028994415.1
PDT002223277.2,GCA_040257435.1
PDT002223359.2,GCA_040259065.1
PDT002081935.2,GCA_036665635.1
PDT001991842.1,GCA_033798145.1
PDT002320041.1,
PDT002320059.1,
PDT002319884.1,
PDT001984101.1,GCA_033655385.1
PDT002076244.1,GCA_036541565.1
PDT000923453.1,GCA_016342085.1
PDT002320722.1,
PDT002320654.1,
PDT001009334.1,GCA_018027535.1
PDT002144295.1,GCA_038405275.1
PDT002276229.1,
PDT000771041.1,GCA_021675155.1
PDT000756317.1,
PDT000768372.1,
PDT000767618.1,
PDT001198181.1,GCA_021604025.1
PDT002042848.1,GCA_034813285.1
PDT000441905.1,
PDT000441979.1,
PDT002331233.1,GCA_041353835.1
PDT000745413.1,
PDT001371360.1,GCA_024481165.1
PDT001726145.1,
PDT001505197.1,GCA_026532015.1
PDT002023388.1,GCA_963452215.1
PDT002028913.1,GCA_963432875.1
PDT002023669.1,GCA_963442005.1
PDT002164156.1,
PDT000045248.1,GCA_000792505.1
PDT000045148.1,GCA_000790505.1
PDT000045381.1,GCA_000795165.1
PDT002164390.1,
PDT002164168.1,
PDT000070772.1,GCA_001067105.1
PDT000756141.1,
PDT001226447.1,
PDT001085932.1,GCA_019165005.1
PDT000411721.1,GCA_003837195.1
PDT000186207.1,GCA_001990405.1
PDT000220023.1,GCA_002201325.1
PDT001451081.1,GCA_025661035.1
PDT000923402.1,GCA_016341065.1
PDT001994280.1,GCA_033888025.1
PDT000923437.1,GCA_016341765.1
PDT001997074.1,GCA_033938325.1
PDT001994021.1,GCA_033871815.1
PDT000915853.1,GCA_016091415.1
PDT001993723.1,GCA_033894565.1
PDT001993798.1,GCA_033893125.1
PDT000923519.1,GCA_016344085.1
PDT000923316.1,GCA_016339345.1
PDT001993840.1,GCA_033874775.1
PDT000540471.1,GCA_006704575.1
PDT000750262.1,GCA_021705575.1
PDT001363057.1,GCA_024351405.1
PDT001221991.1,GCA_021588805.1
PDT001348659.1,
PDT001737641.1,GCA_950100865.1
PDT001816218.1,
PDT001348467.1,GCA_024002275.1
PDT002120660.1,
PDT001413917.1,GCA_025126575.1
PDT001413811.1,GCA_025124455.1
PDT001611728.1,GCA_028568975.1
PDT002045323.1,GCA_035007905.1
PDT001730387.1,GCA_029989225.1
PDT000795053.1,GCA_013433595.1
PDT001877432.1,GCA_031207075.1
PDT001877448.1,GCA_031207685.1
PDT001877503.1,GCA_031210845.1
PDT002055276.1,GCA_035727965.1
PDT002320047.1,
PDT002319883.1,
PDT001946660.1,GCA_032803675.1
PDT002043233.1,
PDT000076726.1,GCA_001181125.1
PDT001363460.1,
PDT002085530.1,GCA_036764415.1
PDT002155832.1,GCA_039413455.1
PDT002230425.1,
PDT002243869.1,
PDT002265911.1,
PDT000441981.1,
PDT000443980.1,GCA_021708975.1
PDT001339894.1,GCA_023994935.1
PDT001491494.1,
PDT001388289.1,GCA_025004825.1
PDT001737599.1,GCA_950100135.1
PDT002030324.1,GCA_963453455.1
PDT002027749.1,GCA_963433685.1
PDT000392072.1,GCA_003632845.1
PDT002164227.1,
PDT000045287.1,GCA_000793285.1
PDT000045390.1,GCA_000795345.1
PDT000756245.1,
PDT001203224.4,
PDT001882440.2,GCA_031435265.2
PDT001564731.1,GCA_027877105.1
PDT001456780.1,GCA_025779595.1
PDT002247153.1,
PDT002067440.1,GCA_036474655.1
PDT000096269.1,GCA_001449275.1
PDT000106562.1,GCA_001554665.1
PDT000294805.1,GCA_003000655.1
PDT000243134.1,GCA_002326055.1
PDT000239140.1,GCA_002285375.1
PDT001993896.1,GCA_033873775.1
PDT000923323.1,GCA_016339485.1
PDT001993919.1,GCA_033873675.1
PDT000923451.1,GCA_016342045.1
PDT001997505.1,GCA_033929845.1
PDT001993765.1,
PDT002245929.1,
PDT000923041.1,
PDT001346418.1,GCA_023936365.1
PDT000441958.1,
PDT001471630.1,GCA_025921205.1
PDT001085940.1,GCA_019165185.1
PDT000933070.1,GCA_016622205.1
PDT001348371.1,GCA_024006195.1
PDT001221914.1,GCA_021590285.1
PDT000771057.1,GCA_021674975.1
PDT001009331.1,GCA_018027405.1
PDT001211266.1,GCA_021245785.1
PDT001345984.1,GCA_023922865.1
PDT001346362.1,GCA_023940225.1
PDT001343632.1,GCA_023964055.1
PDT001383401.1,GCA_024615745.1
PDT001872956.2,GCA_031165115.1
PDT001414030.1,GCA_025130735.1
PDT001094429.1,GCA_021646025.1
PDT001991821.1,GCA_033797375.1
PDT001462631.1,GCA_025780495.1
PDT001343585.1,GCA_023965115.1
PDT002045301.1,GCA_035007465.1
PDT001852552.1,GCA_030739125.1
PDT001877670.1,GCA_031218375.1
PDT002223311.2,GCA_040258105.1
PDT001877386.1,GCA_031205965.1
PDT002081903.2,GCA_036664995.1
PDT001894114.1,GCA_031822515.1
PDT002264639.1,
PDT000771306.1,GCA_021672075.1
PDT000756467.1,
PDT000173035.1,GCA_900146625.1
PDT000174706.1,GCA_900147625.1
PDT001339921.1,GCA_023994515.1
PDT001200987.1,GCA_021603265.1
PDT002042811.1,GCA_034813985.1
PDT001193156.1,
PDT001194034.1,
PDT000880186.1,
PDT002108163.1,GCA_963900995.1
PDT001737644.1,GCA_950101055.1
PDT001737561.1,GCA_950099405.1
PDT002023635.1,GCA_963434885.1
PDT002028916.1,GCA_963441305.1
PDT000754143.1,GCA_021686395.1
PDT002164190.1,
PDT001210058.1,GCA_021600865.1
PDT000045362.1,GCA_000794785.1
PDT001020838.1,GCA_018274585.1
PDT002260198.1,GCA_040779005.1
PDT001668560.1,GCA_029399695.1
PDT001226413.4,
PDT001207730.4,
PDT001993714.1,GCA_033894705.1
PDT000127007.1,GCA_001619935.1
PDT001285194.1,GCA_022870565.1
PDT000189724.1,GCA_002005755.1
PDT001994150.1,GCA_033890595.1
PDT001997117.1,GCA_033937465.1
PDT000923514.1,GCA_016343985.1
PDT001668243.1,GCA_029398255.1
PDT001346578.1,GCA_023917765.1
PDT001087777.1,GCA_021651435.1
PDT001086059.1,GCA_019168245.1
PDT000686098.1,GCA_010586855.1
PDT000767805.1,GCA_021681995.1
PDT000795132.1,GCA_013435135.1
PDT001113317.1,GCA_019686575.1
PDT001113307.1,GCA_019686355.1
PDT001210292.1,GCA_021595225.1
PDT000952817.1,GCA_016836415.1
PDT001455025.1,GCA_025698575.1
PDT001455022.1,GCA_025697885.1
PDT001286329.1,GCA_022999385.1
PDT001348445.1,GCA_024014755.1
PDT001363411.1,GCA_024350905.1
PDT001342778.1,GCA_023991095.1
PDT001344121.1,GCA_023949535.1
PDT001343749.1,GCA_023961855.1
PDT001436912.1,GCA_025459445.1
PDT001413893.1,GCA_025126095.1
PDT001413281.1,GCA_025105945.1
PDT001414089.1,GCA_025132335.1
PDT001729003.1,GCA_029961385.1
PDT001491402.1,
PDT001611736.1,GCA_028569135.1
PDT001611733.1,GCA_028569075.1
PDT001551429.1,GCA_027495635.1
PDT002071351.1,GCA_036347255.1
PDT001877472.1,GCA_031208535.1
PDT001791582.1,GCA_030345855.1
PDT002069487.1,GCA_036316085.1
PDT000429893.1,GCA_003973825.1
PDT002081902.2,GCA_036664975.1
PDT002230975.1,GCA_040324795.1
PDT002168217.1,GCA_039650115.1
PDT002014287.1,GCA_034046235.1
PDT002098932.1,GCA_037001685.1
PDT002179495.1,
PDT000753984.1,GCA_021693055.1
PDT000756402.1,
PDT000202682.2,
PDT002164221.1,
PDT001198184.1,GCA_021603915.1
PDT001198196.1,GCA_021610045.1
PDT000424310.1,GCA_021709275.1
PDT000883526.1,
PDT001191435.1,
PDT000888617.1,
PDT001365990.1,GCA_024439995.1
PDT001371368.1,GCA_024481765.1
PDT001372796.1,GCA_024527635.1
PDT002026917.1,GCA_963430085.1
PDT002021194.1,GCA_963451955.1
PDT002164212.1,
PDT002164122.1,
PDT002164241.1,
PDT002164297.1,
PDT002164176.1,
PDT000045215.1,GCA_000791835.1
PDT001144865.3,GCA_021644405.3
PDT001611650.1,GCA_028567415.1
PDT001993310.1,GCA_033850365.1
PDT001257905.1,GCA_022474055.1
PDT001164039.3,GCA_021642885.3
PDT001367710.3,GCA_024418465.3
PDT002147124.1,GCA_038504845.1
PDT001170254.3,GCA_021644685.3
PDT000243182.1,GCA_002329975.1
PDT000270588.1,GCA_002812865.1
PDT001997518.1,GCA_033929625.1
PDT001994185.1,GCA_033889945.1
PDT000904126.1,GCA_015737795.1
PDT001994375.1,GCA_033886185.1
PDT001346582.1,GCA_023924425.1
PDT000045447.1,GCA_000796465.1
PDT001085990.1,GCA_019166865.1
PDT001228288.1,GCA_021497285.1
PDT001222036.1,GCA_021587885.1
PDT001363386.1,
PDT000599583.1,GCA_008802635.1
PDT001388935.1,
PDT000915643.1,GCA_016010875.1
PDT002273841.1,GCA_040901285.1
PDT002273864.1,GCA_040901415.1
PDT001342748.1,GCA_023991735.1
PDT001388925.1,
PDT001349780.1,GCA_023933595.1
PDT001363453.1,
PDT001087625.1,GCA_021657035.1
PDT001471565.1,GCA_025920965.1
PDT001471538.1,GCA_025921665.1
PDT001593443.1,
PDT001844645.1,GCA_030676715.1
PDT001406533.1,GCA_024830335.1
PDT001413734.1,GCA_025122915.1
PDT001414049.1,GCA_025131535.1
PDT001413223.1,GCA_025104705.1
PDT001413748.1,GCA_025123195.1
PDT001413246.1,GCA_025105245.1
PDT001222651.1,GCA_021584735.1
PDT001730380.1,GCA_029989045.1
PDT001898072.1,GCA_031850915.1
PDT002331246.1,GCA_041355345.1
PDT002081909.2,GCA_036665115.1
PDT001490714.1,GCA_026239875.1
PDT002264509.1,
PDT002331212.1,GCA_041344965.1
PDT002042665.1,GCA_034817025.1
PDT000048505.1,GCA_000824365.1
PDT002042842.1,GCA_034813365.1
PDT002042650.1,GCA_034817345.1
PDT000424246.1,GCA_021710555.1
PDT000755667.1,
PDT000768304.1,GCA_021678135.1
PDT002257239.1,GCA_040715295.1
PDT001505172.1,GCA_026534375.1
PDT002027563.1,GCA_963430005.1
PDT002027747.1,GCA_963447545.1
PDT002164377.1,
PDT002164103.1,
PDT000392018.1,GCA_003631785.1
PDT000045230.1,GCA_000792155.1
PDT000045311.1,GCA_000793765.1
PDT001203205.4,
PDT002305323.1,
PDT001287826.3,GCA_023010205.3
PDT002265968.1,
PDT001203053.4,
PDT001214309.1,GCA_021591065.1
PDT002069480.1,GCA_036315945.1
PDT000096287.1,GCA_001449645.1
PDT000483095.1,GCA_004374205.1
PDT000754100.1,GCA_021687795.1
PDT001994288.1,GCA_033887845.1
PDT001994399.1,GCA_033885745.1
PDT001994109.1,GCA_033891305.1
PDT001993718.1,GCA_033894645.1
PDT001346653.1,
PDT000292998.1,GCA_002968955.1
PDT001346440.1,GCA_023917605.1
PDT001346591.1,GCA_023916885.1
PDT000686175.1,GCA_010607905.1
PDT001228308.1,GCA_021513535.1
PDT000795145.1,GCA_013435415.1
PDT001222157.1,GCA_021585575.1
PDT001020842.1,GCA_018279285.1
PDT001760696.1,GCA_030122055.1
PDT001210088.1,GCA_021599805.1
PDT002104481.1,GCA_963881815.1
PDT002266722.1,GCA_040886485.1
PDT000796935.2,GCA_013467605.1
PDT001197969.1,GCA_021060815.1
PDT001211741.1,
PDT001345921.1,GCA_023923585.1
PDT001323971.1,GCA_023760735.1
PDT002110219.1,GCA_037104525.1
PDT001337266.1,GCA_023822305.1
PDT001343922.1,GCA_023957395.1
PDT001567147.1,GCA_027571135.1
PDT001406428.1,GCA_024829495.1
PDT001414024.1,GCA_025130615.1
PDT002081901.2,GCA_036664955.1
PDT001897899.1,GCA_031847455.1
PDT002035280.1,GCA_034494045.1
PDT001877367.1,GCA_031205145.1
PDT002331244.1,GCA_041354115.1
PDT001925376.1,GCA_032469335.1
PDT001991789.1,GCA_033797065.1
PDT002299623.1,GCA_041060325.1
PDT002098957.1,GCA_037002185.1
PDT002208527.1,GCA_040187225.1
PDT001491423.1,
PDT002320678.1,
PDT002383974.1,
PDT002245887.1,
PDT002280924.1,
PDT001342662.1,
PDT000756356.1,
PDT000424245.1,GCA_021709715.1
PDT001200584.1,
PDT000424317.1,GCA_021709195.1
PDT001505101.1,GCA_026533435.1
PDT002014259.1,GCA_034045635.1
PDT002085489.1,GCA_036762315.1
PDT000045183.1,GCA_000791205.1
PDT001346596.1,GCA_023921935.1
PDT000045247.1,GCA_000792465.1
PDT002164356.1,
PDT001413270.1,GCA_025105725.1
PDT002144877.1,GCA_038441455.1
PDT001829013.1,GCA_032360365.1
PDT001487487.3,GCA_026222235.3
PDT001226408.4,
PDT001207453.4,
PDT000768044.1,GCA_021680355.1
PDT000768025.1,GCA_021680715.1
PDT001997116.1,GCA_033937445.1
PDT001413207.1,GCA_025104095.1
PDT001994011.1,GCA_033872535.1
PDT000767048.1,GCA_013343555.1
PDT001993834.1,GCA_033874875.1
PDT001668185.1,GCA_029399215.1
PDT000774831.1,GCA_021670075.1
PDT000768532.2,
PDT001346509.1,GCA_023935485.1
PDT001346394.1,GCA_023944335.1
PDT001993806.1,GCA_033892985.1
PDT001809963.1,GCA_030410215.1
PDT000795076.1,GCA_013434035.1
PDT000762557.2,GCA_013305645.2
PDT000866445.1,GCA_021667315.1
PDT001378528.1,GCA_024520235.1
PDT001345906.1,GCA_023938525.1
PDT001134469.1,GCA_020036535.1
PDT001651664.1,GCA_028961985.1
PDT001226415.4,
PDT001414020.1,GCA_025130535.1
PDT001991759.1,GCA_033796445.1
PDT001611643.1,GCA_028567265.1
PDT001877453.1,GCA_031207895.1
PDT001849319.1,GCA_030711515.1
PDT002081940.2,GCA_036665735.1
PDT001388297.1,GCA_025004705.1
PDT002265987.1,
PDT002066842.1,GCA_036233635.1
PDT001481811.1,GCA_026012955.1
PDT001339961.1,
PDT001505107.1,GCA_026533095.1
PDT001492954.1,GCA_026359195.1
PDT002028886.1,GCA_963432445.1
PDT002022997.1,GCA_963439795.1
PDT002164180.1,
PDT000045261.1,GCA_000792765.1
PDT002043250.1,
PDT002043213.1,
PDT002164396.1,
PDT000045196.1,GCA_000791465.1
PDT002164402.1,
PDT001829011.2,GCA_032360405.2
PDT000899025.3,GCA_021666515.3
PDT001926949.2,GCA_032654345.2
PDT002165100.1,
PDT000400259.1,GCA_003698625.1
PDT000483152.1,GCA_004378765.1
PDT000749066.1,GCA_013169305.1
PDT000270591.3,GCA_002812925.3
PDT001994154.1,GCA_033890545.1
PDT000923262.1,GCA_016338265.1
PDT000915642.1,GCA_016010855.1
PDT001668258.1,GCA_029397935.1
PDT001221969.1,GCA_021589205.1
PDT001113448.1,GCA_019690595.1
PDT001211732.1,GCA_021592745.1
PDT001667543.1,GCA_029409595.1
PDT001342252.1,GCA_023903995.1
PDT002320754.1,
PDT002098968.1,GCA_037002405.1
PDT001593148.1,
PDT001413980.1,GCA_025129735.1
PDT001413720.1,GCA_025122635.1
PDT002081886.2,GCA_036664655.1
PDT001455095.1,GCA_025716915.1
PDT001894054.1,GCA_031733395.1
PDT001877491.1,GCA_031210595.1
PDT001877480.1,GCA_031209295.1
PDT002081906.2,GCA_036665075.1
PDT001991800.1,GCA_033797285.1
PDT001991823.1,GCA_033797765.1
PDT001894167.1,GCA_031824335.1
PDT001948779.1,GCA_032843945.1
PDT002020650.1,GCA_034190815.1
PDT001984107.1,GCA_033660505.1
PDT002122412.1,
PDT002320749.1,
PDT002128932.1,GCA_037890755.1
PDT002266643.1,GCA_040884895.1
PDT002243879.1,
PDT001211442.1,GCA_021594685.1
PDT000874364.1,
PDT001348598.1,
PDT000887383.1,
PDT001593411.1,
PDT001132754.1,GCA_905068165.1
PDT001364709.1,GCA_024364575.1
PDT001371351.1,GCA_024481205.1
PDT002023704.1,GCA_963439535.1
PDT000045459.1,GCA_000796725.1
PDT002165053.1,
PDT000045240.1,GCA_000792345.1
PDT002164349.1,
PDT001222655.3,GCA_021585075.3
PDT001214302.3,GCA_021591145.3
PDT001324546.3,GCA_032865095.2
PDT001226390.4,
PDT000411739.1,GCA_003837565.1
PDT000768100.1,GCA_021679295.1
PDT000923256.1,GCA_016338145.1
PDT001994388.1,GCA_033885925.1
PDT001997620.1,GCA_033927565.1
PDT001993905.1,GCA_033870975.1
PDT001087636.1,GCA_021656815.1
PDT001346972.1,GCA_023910075.1
PDT001958470.1,GCA_033090735.1
PDT001443644.1,GCA_025603665.1
PDT001113397.1,GCA_019688175.1
PDT001210233.1,GCA_021596565.1
PDT001210142.1,GCA_021598525.1
PDT001210160.1,GCA_021598205.1
PDT001286421.1,GCA_022999245.1
PDT001342769.1,GCA_023991315.1
PDT001388938.1,
PDT001349749.1,GCA_023932875.1
PDT001344173.1,GCA_023948355.1
PDT001343884.1,GCA_023958715.1
PDT001343800.1,GCA_023960455.1
PDT001087523.1,GCA_021659435.1
PDT001962688.1,GCA_033144915.1
PDT001816242.1,GCA_032529045.1
PDT001451080.1,GCA_025661015.1
PDT001687125.1,GCA_029687545.1
PDT001413323.1,GCA_025107505.1
PDT001413755.1,GCA_025123325.1
PDT001514308.1,GCA_026623225.1
PDT001276632.1,GCA_022966435.1
PDT001730362.1,GCA_029988415.1
PDT001730358.1,GCA_029988315.1
PDT001897915.1,GCA_031847775.1
PDT001877463.1,GCA_031208315.1
PDT001877513.1,GCA_031211045.1
PDT001877460.1,GCA_031208165.1
PDT001388408.1,GCA_025002345.1
PDT002055226.1,GCA_035724745.1
PDT002299637.1,GCA_041060765.1
PDT002076254.1,GCA_036541735.1
PDT002266634.1,GCA_040884705.1
PDT002155816.1,GCA_039413135.1
PDT002245898.1,
PDT000771051.1,GCA_021674955.1
PDT000172873.1,GCA_900147815.1
PDT002042644.1,GCA_034817425.1
PDT000632882.1,
PDT000634254.1,
PDT000595495.1,GCA_902202365.1
PDT000754012.1,GCA_021692315.1
PDT001505122.1,GCA_026533015.1
PDT002022354.1,GCA_963450525.1
PDT000045143.1,GCA_000790405.1
PDT002164344.1,
PDT002164265.1,
PDT000756123.1,
PDT002145734.1,GCA_038438125.1
PDT001391196.3,GCA_024963405.3
PDT000686141.1,GCA_010604765.1
PDT001810521.2,GCA_032641525.2
PDT000483047.1,GCA_004373235.1
PDT000923435.1,GCA_016341725.1
PDT001830288.1,GCA_030544385.1
PDT001994266.1,GCA_033888305.1
PDT001994046.1,GCA_033892565.1
PDT000045267.1,GCA_000792885.1
PDT001087754.1,GCA_021651955.1
PDT000599573.1,GCA_008802375.1
PDT001348652.1,
PDT001667548.1,GCA_029409495.1
PDT001730384.1,GCA_029989165.1
PDT001682486.1,GCA_029605525.1
PDT001343812.1,GCA_023960275.1
PDT001087554.1,GCA_021658595.1
PDT002320138.1,
PDT001593554.1,
PDT001413738.1,GCA_025122995.1
PDT001414055.1,GCA_025131655.1
PDT001413930.1,GCA_025126835.1
PDT002045296.1,GCA_035007365.1
PDT002223360.2,GCA_040259085.1
PDT001750707.1,GCA_030055845.1
PDT001877471.1,GCA_031208515.1
PDT001994471.1,GCA_033884325.1
PDT001963740.1,GCA_033140945.1
PDT002320075.1,
PDT002319904.1,
PDT002014309.1,GCA_034046695.1
PDT002085488.1,GCA_036762295.1
PDT002230403.1,
PDT001344380.1,GCA_023942995.1
PDT002387586.1,
PDT002344757.1,
PDT000767721.1,
PDT000202665.2,
PDT001481800.1,GCA_026012735.1
PDT000424272.1,GCA_021710775.1
PDT001193155.1,
PDT001194254.1,
PDT001491750.1,
PDT000595458.1,GCA_902202035.1
PDT001339946.1,
PDT001737620.1,GCA_950100525.1
PDT002027280.1,GCA_963446795.1
PDT002023337.1,GCA_963443685.1
PDT002164294.1,
PDT002164102.1,
PDT000045485.1,GCA_000797245.1
PDT002164165.1,
PDT000899043.3,GCA_021666415.3
PDT001226398.4,
PDT001420033.3,GCA_025244365.3
PDT001159241.3,GCA_021643285.3
PDT001810491.1,GCA_032641625.1
PDT001231768.3,GCA_021691215.3
PDT001203165.4,
PDT001207486.4,
PDT001994249.1,GCA_033888655.1
PDT001993958.1,GCA_033871495.1
PDT001994540.1,GCA_033882845.1
PDT000923181.1,
PDT000768522.2,
PDT001346393.1,GCA_023936165.1
PDT001086000.1,GCA_019167065.1
PDT001211927.1,GCA_021591305.1
PDT001326619.1,GCA_023791835.1
PDT000767040.1,GCA_013343395.1
PDT000866184.1,GCA_021668275.1
PDT001484053.1,GCA_026126625.1
PDT001484048.1,GCA_026126525.1
PDT001113434.1,GCA_019690305.1
PDT001122695.1,GCA_019857325.1
PDT001348654.1,
PDT000972505.2,GCA_016922515.2
PDT001687095.1,
PDT001382828.1,GCA_024587735.1
PDT001346254.1,GCA_023919145.1
PDT001682409.1,GCA_029603985.1
PDT001349778.1,GCA_023933565.1
PDT001343760.1,GCA_023961655.1
PDT001352217.1,GCA_024127525.1
PDT001593373.1,
PDT001414039.1,GCA_025131335.1
PDT001435726.1,GCA_025398135.1
PDT002081907.2,GCA_036665055.1
PDT001677743.1,GCA_029571245.1
PDT002223325.2,GCA_040258385.1
PDT001991784.1,GCA_033796965.1
PDT002081922.2,GCA_036665375.1
PDT002189253.1,GCA_040064015.1
PDT002014248.1,GCA_034045415.1
PDT002043194.1,
PDT002255303.1,GCA_040704945.1
PDT000172959.1,GCA_900145955.1
PDT000173024.1,GCA_900146525.1
PDT001346530.1,GCA_023937305.1
PDT000424298.1,GCA_021709435.1
PDT001364803.1,GCA_024369335.1
PDT000944435.1,
PDT002164105.1,
PDT000391967.1,GCA_003630775.1
PDT000070827.1,GCA_001068375.1
PDT002189252.1,GCA_040064005.1
PDT001941330.2,GCA_032761055.2
PDT002164613.1,GCA_039642915.1
PDT001226069.4,
PDT002046047.1,GCA_035082645.1
PDT001337958.3,GCA_024014475.3
PDT001889277.1,GCA_031580635.1
PDT002072515.1,GCA_036411955.1
PDT001876718.1,GCA_031309685.1
PDT001786813.1,
PDT000411900.1,GCA_003841755.1
PDT000243164.1,GCA_002326665.1
PDT000923513.1,GCA_016343965.1
PDT001994059.1,GCA_033892285.1
PDT000759722.1,
PDT002257187.1,GCA_040714255.1
PDT001346716.1,GCA_023904915.1
PDT000411596.1,GCA_003834665.1
PDT001211934.1,GCA_021591165.1
PDT000686150.1,GCA_010605145.1
PDT001263794.1,GCA_022552835.1
PDT000639791.1,GCA_009727535.1
PDT000795109.1,GCA_013434715.1
PDT000866176.1,GCA_021668415.1
PDT000599577.1,GCA_008802475.1
PDT001055947.3,GCA_018598285.3
PDT001603365.1,GCA_028435585.1
PDT001127883.1,GCA_019915465.1
PDT001211791.1,
PDT001682485.1,GCA_029605505.1
PDT001325671.1,GCA_023787075.1
PDT001344092.1,GCA_023950095.1
PDT001593323.1,
PDT001695845.1,GCA_029839125.1
PDT001451101.1,GCA_025661435.1
PDT001451076.1,GCA_025660935.1
PDT001413792.1,GCA_025124075.1
PDT000542221.1,GCA_006864585.1
PDT002273797.1,GCA_040901045.1
PDT001877512.1,GCA_031211025.1
PDT001894158.1,GCA_031824055.1
PDT002043200.1,
PDT002299707.1,GCA_041062665.1
PDT002383986.1,
PDT002042720.1,GCA_034815865.1
PDT002042849.1,GCA_034813245.1
PDT000424174.1,GCA_021711855.1
PDT000442579.1,
PDT000768303.1,GCA_021678415.1
PDT000882468.1,
PDT001902578.1,GCA_032036365.1
PDT001012910.1,GCA_021663115.1
PDT001362022.1,GCA_024301245.1
PDT001505129.1,GCA_026534725.1
PDT002245942.1,
PDT002021191.1,GCA_963431115.1
PDT002164124.1,
PDT000045313.1,GCA_000793805.1
PDT002333014.1,
PDT000045104.1,GCA_000789625.1
PDT001739614.2,GCA_033568975.2
PDT001373642.1,GCA_024487885.1
PDT001363400.1,GCA_024371485.1
PDT000411830.1,GCA_003840095.1
PDT000923391.1,GCA_016340845.1
PDT001993967.1,GCA_033873195.1
PDT001994494.1,GCA_033883895.1
PDT001388427.1,GCA_025001985.1
PDT000768518.2,
PDT000672311.1,GCA_021708295.1
PDT001346541.1,GCA_023949215.1
PDT000686132.1,GCA_010604365.1
PDT002240093.1,GCA_040513845.1
PDT001277635.1,GCA_022807585.1
PDT000795137.1,GCA_013435245.1
PDT000797684.1,GCA_013619895.1
PDT001363366.1,GCA_024371755.1
PDT001323820.1,GCA_023673225.1
PDT001484076.1,GCA_026127105.1
PDT001113299.1,GCA_019686195.1
PDT001210284.1,GCA_021595325.1
PDT001286322.1,GCA_022989585.1
PDT001286424.1,GCA_023005765.1
PDT001286268.1,GCA_023003575.1
PDT001346028.1,GCA_023945475.1
PDT001348653.1,
PDT001352218.1,GCA_024127575.1
