target_acc,asm_acc
PDT001342543.1,GCA_023855165.1
PDT001338545.1,GCA_023847025.1
PDT001520520.1,GCA_026841835.1
PDT001571818.1,GCA_027838995.1
PDT001165122.1,GCA_020662865.1
PDT002383429.1,GCA_041926075.1
PDT001522076.1,GCA_026770745.1
PDT001214557.1,GCA_021328615.1
PDT000977761.1,GCA_017154535.1
PDT001607671.1,
PDT001592331.1,GCA_028190065.1
PDT001506714.1,
PDT001285205.1,GCA_022898895.1
PDT001534248.1,GCA_027093175.1
PDT001536032.1,GCA_026975815.1
PDT001536281.1,GCA_026971815.1
PDT001501455.1,GCA_026431835.1
PDT001536210.1,GCA_026973235.1
PDT001409802.1,GCA_024916895.1
PDT001500875.1,GCA_026442395.1
PDT001595534.1,
PDT001501496.1,GCA_026431115.1
PDT001949458.1,GCA_032909625.1
PDT002090425.1,
PDT001563510.1,GCA_027669295.1
PDT001565557.1,GCA_027731705.1
PDT000108801.2,GCA_015615945.2
PDT000108809.2,GCA_015615855.2
PDT001562957.1,GCA_027713345.1
PDT001559281.1,GCA_027825315.1
PDT001559802.1,GCA_027809175.1
PDT001565491.1,GCA_027733205.1
PDT001564890.1,GCA_027752565.1
PDT002090631.1,
PDT002090986.1,
PDT001562472.1,GCA_027630705.1
PDT001778561.1,GCA_032844325.1
PDT001606989.1,
PDT001696554.1,GCA_030889505.1
PDT001793249.1,GCA_030356675.1
PDT001601633.1,GCA_028451475.1
PDT001906483.1,GCA_031934805.1
PDT001949501.1,GCA_032910485.1
PDT001773304.1,GCA_030242365.1
PDT001949346.1,GCA_032906225.1
PDT001836347.1,GCA_032025725.1
PDT001836299.1,GCA_032028715.1
PDT001834379.1,GCA_030552175.1
PDT001835181.2,GCA_031777755.1
PDT002164888.1,GCA_039634575.1
PDT002216043.1,GCA_040234115.1
PDT002064748.1,GCA_036041085.1
PDT002329077.1,GCA_041321875.1
PDT002089120.1,
PDT002239690.1,GCA_040436545.1
PDT002286916.1,
PDT000371335.2,GCA_003421045.1
PDT001599734.1,
PDT001715397.1,GCA_033781255.1
PDT001713626.1,
PDT001711790.1,GCA_033866955.1
PDT001715338.1,GCA_033782295.1
PDT001713167.1,
PDT001714213.1,
PDT001715658.1,GCA_033776655.1
PDT000132715.2,GCA_900080265.1
PDT001715377.1,GCA_033781655.1
PDT001533060.1,GCA_027117355.1
PDT001532821.1,GCA_027122015.1
PDT001532280.1,GCA_027138455.1
PDT001546159.1,GCA_027287925.1
PDT000119318.2,GCA_900044975.1
PDT000116839.2,GCA_900048345.1
PDT000079736.2,GCA_001210785.1
PDT000079041.2,GCA_001196165.1
PDT001598198.1,GCA_028365015.1
PDT001543808.1,
PDT001554874.1,GCA_027508925.1
PDT001553738.1,GCA_027527645.1
PDT001554606.1,GCA_027514285.1
PDT001595701.1,
PDT001567345.1,
PDT001540526.1,GCA_027192485.1
PDT000811326.1,
PDT000170618.2,GCA_900125355.1
PDT002064099.1,
PDT001539192.1,GCA_027167265.1
PDT001668091.1,GCA_029678845.1
PDT001669317.1,GCA_029393915.1
PDT002131629.1,
PDT000083860.2,GCA_001291045.1
PDT000083845.2,GCA_001290745.1
PDT001511639.1,GCA_026631215.1
PDT000790968.2,GCA_903807105.1
PDT000790987.2,GCA_903807305.1
PDT001582735.1,
PDT001557092.1,
PDT001557034.1,
PDT001607657.1,
PDT001710119.1,
PDT001344810.1,
PDT001337374.1,
PDT001337600.1,GCA_024020915.1
PDT000887355.1,
PDT000887572.1,
PDT001600594.1,GCA_028423065.1
PDT001596565.1,GCA_028312085.1
PDT001550107.1,GCA_027479085.1
PDT001550177.1,GCA_027479825.1
PDT001550083.1,GCA_027477015.1
PDT001550043.1,GCA_027477235.1
PDT001544633.1,
PDT001977336.1,GCA_033526415.1
PDT002032114.1,
PDT001828158.1,
PDT001828166.1,GCA_032363435.1
PDT001828157.2,GCA_033201455.1
PDT002033686.1,
PDT002033299.1,
PDT001571599.1,
PDT001508069.1,
PDT001440579.2,GCA_025538655.2
PDT001383519.1,GCA_024616305.1
PDT001830567.2,GCA_032335135.2
PDT000097153.2,GCA_001457125.1
PDT001500663.4,GCA_026469725.1
PDT001499318.1,GCA_026455405.1
PDT001499242.1,GCA_026458245.1
PDT001500476.1,GCA_026447045.1
PDT001606827.1,GCA_028466115.1
PDT001538253.1,GCA_027150765.1
PDT000276689.2,GCA_002850415.1
PDT001670235.1,GCA_029422035.1
PDT000335291.2,GCA_003236975.1
PDT000812880.1,GCA_015567695.1
PDT000812833.1,GCA_015568695.1
PDT001998283.1,GCA_033914545.1
PDT002345416.1,
PDT001556920.1,GCA_027542065.1
PDT001823815.1,GCA_032421905.1
PDT001530126.1,GCA_027251995.1
PDT001530073.1,GCA_027253035.1
PDT001531173.1,GCA_027180475.1
PDT001691363.1,GCA_029819975.1
PDT000648537.2,GCA_009751775.1
PDT001307351.1,
PDT001077833.1,GCA_019019135.1
PDT001596026.1,
PDT001596068.1,
PDT000916457.1,GCA_016015145.1
PDT001571841.1,GCA_027838755.1
PDT000922353.1,
PDT001077739.1,GCA_019017255.1
PDT001502113.1,GCA_026513245.1
PDT001502423.1,GCA_026525315.1
PDT001139293.1,GCA_020167475.1
PDT001597516.1,
PDT001385684.1,GCA_024590195.1
PDT001640240.1,GCA_028767605.1
PDT001640185.1,GCA_028766305.1
PDT001535206.1,GCA_026987915.1
PDT001578590.1,GCA_027968625.1
PDT000974237.1,GCA_017101015.1
PDT001578473.1,GCA_027975805.1
PDT001949341.1,GCA_032906125.1
PDT001773229.1,GCA_030240865.1
PDT001507711.1,GCA_026590655.1
PDT001562958.1,GCA_027713285.1
PDT001563215.1,GCA_027655105.1
PDT002091046.1,
PDT002090645.1,
PDT001561786.1,GCA_027628905.1
PDT001561819.1,GCA_027868365.1
PDT001562545.1,GCA_027648085.1
PDT001601934.1,GCA_028456695.1
PDT001517261.1,GCA_026759615.1
PDT001792993.1,GCA_030351285.1
PDT001828149.1,
PDT002032498.1,
PDT001773368.1,GCA_030243945.1
PDT001507658.1,GCA_026590835.1
PDT001773485.1,GCA_030246625.1
PDT002286863.1,
PDT002331339.1,GCA_041356255.1
PDT001931567.1,GCA_032653905.1
PDT001984299.1,GCA_033649045.1
PDT002064766.1,GCA_036041915.1
PDT001524166.1,GCA_026870655.1
PDT002089895.1,
PDT002132606.1,GCA_037992665.1
PDT001083694.1,GCA_019122135.1
PDT002339675.1,
PDT002245828.1,
PDT000371418.2,GCA_003422725.1
PDT000132817.2,GCA_900081675.1
PDT001711826.1,GCA_033866475.1
PDT001713700.1,
PDT001714471.1,
PDT000079652.2,GCA_001209085.1
PDT000090361.2,GCA_001349855.1
PDT001532998.1,GCA_027118635.1
PDT001532763.1,GCA_027123895.1
PDT001532453.1,GCA_027134395.1
PDT000343225.2,GCA_900484175.1
PDT001543870.1,
PDT001541248.1,GCA_027209205.1
PDT001541391.1,GCA_027211625.1
PDT001553049.1,GCA_027547285.1
PDT001552971.1,GCA_027548745.1
PDT001540762.1,GCA_027195665.1
PDT001540847.1,GCA_027191085.1
PDT001506818.1,
PDT000810780.1,
PDT000810635.1,
PDT002073595.1,
PDT001669403.1,GCA_029391875.1
PDT001511655.1,GCA_026630515.1
PDT000811516.1,GCA_015580235.1
PDT001547356.1,GCA_027352665.1
PDT001548099.1,
PDT001548391.1,
PDT001571238.1,GCA_027885485.1
PDT001523603.1,GCA_026854635.1
PDT001739169.1,
PDT001595592.1,
PDT001710259.1,
PDT001579352.1,GCA_027955385.1
PDT000884211.1,
PDT000887657.1,
PDT002033262.1,
PDT001510312.1,
PDT001597979.2,GCA_028361995.1
PDT001596667.1,GCA_028303665.1
PDT001596568.1,GCA_028295055.1
PDT001012994.1,GCA_018178455.1
PDT000882081.1,
PDT001540295.1,
PDT001595810.1,
PDT001975956.1,GCA_033535655.1
PDT001976739.1,GCA_033525755.1
PDT001976713.1,GCA_033518195.1
PDT002088999.1,
PDT001961673.1,GCA_033183705.1
PDT001961794.1,GCA_033167315.1
PDT001916688.1,
PDT001567418.1,
PDT001508483.2,GCA_026584045.2
PDT001527671.1,GCA_026925055.1
PDT001527623.1,GCA_026925555.1
PDT000387045.2,GCA_003589645.1
PDT001591355.1,GCA_028181925.1
PDT001596549.1,GCA_028333405.1
PDT000848246.2,GCA_014734335.1
PDT000848063.2,GCA_014726175.1
PDT001998535.1,GCA_033909465.1
PDT001601324.1,GCA_028426865.1
PDT000517017.2,GCA_005862085.1
PDT000766335.2,GCA_013339285.1
PDT000766301.2,GCA_013338605.1
PDT001531106.1,GCA_027181475.1
PDT001530695.1,GCA_027189845.1
PDT001530723.1,GCA_027189305.1
PDT000635474.2,GCA_009696725.1
PDT001509407.1,GCA_026599795.1
PDT001135079.1,GCA_020074625.1
PDT001606610.1,
PDT001231679.1,GCA_021575835.1
PDT001524945.1,GCA_026881905.1
PDT001609784.1,GCA_028552785.1
PDT001596048.1,
PDT001519213.1,GCA_026771315.1
PDT001285202.1,GCA_022870625.1
PDT001520919.1,GCA_026834615.1
PDT001567482.1,
PDT001521013.1,
PDT001520064.1,GCA_026850775.1
PDT001571725.1,GCA_027839695.1
PDT001571760.1,GCA_027840095.1
PDT001571828.1,GCA_027844815.1
PDT001325003.1,GCA_023655165.1
PDT001115636.1,GCA_019713495.1
PDT001077719.1,GCA_019016845.1
PDT001502496.1,GCA_026507035.1
PDT001843849.1,GCA_031908745.1
PDT001385646.1,GCA_024588315.1
PDT001536314.1,GCA_026971095.1
PDT001592339.1,GCA_028190025.1
PDT001501228.1,GCA_026435975.1
PDT001507789.1,GCA_026586365.1
PDT001507845.1,GCA_026587055.1
PDT001507632.1,GCA_026591355.1
PDT001507697.1,GCA_026589315.1
PDT001507815.1,GCA_026587355.1
PDT001507745.1,GCA_026588395.1
PDT001611874.1,GCA_028583885.1
PDT001564689.1,GCA_027684745.1
PDT001563508.1,GCA_027669415.1
PDT001570040.1,GCA_028055915.1
PDT001607359.1,GCA_028513635.1
PDT001564048.1,GCA_027701825.1
PDT001564508.1,GCA_027879205.1
PDT001566267.1,GCA_027761525.1
PDT001510264.2,
PDT001601605.1,GCA_028452095.1
PDT001565952.1,GCA_027767445.1
PDT001793174.1,GCA_030355145.1
PDT001686970.1,GCA_029663725.1
PDT001694095.1,GCA_029813615.1
PDT001720191.1,GCA_029949225.1
PDT001773401.1,GCA_030244905.1
PDT001507491.1,GCA_026604715.1
PDT001949520.1,GCA_032910865.1
PDT001836355.1,GCA_032025525.1
PDT001834368.1,GCA_030551525.1
PDT001981715.1,GCA_033486875.1
PDT002164892.1,GCA_039634615.1
PDT002064787.1,GCA_036042675.1
PDT002329054.1,GCA_041321435.1
PDT002329068.1,GCA_041321715.1
PDT002089843.1,
PDT002274313.1,GCA_040930365.1
PDT002135210.1,GCA_038024715.1
PDT002154779.1,GCA_039047085.1
PDT002286828.1,
PDT002287042.1,
PDT002242011.1,GCA_040529575.1
PDT002339458.1,
PDT000371410.2,GCA_003422565.1
PDT001714461.1,
PDT001715462.1,
PDT001713332.1,
PDT001713355.1,
PDT001711721.1,GCA_033867715.1
PDT001715481.1,
PDT001532903.1,GCA_027120455.1
PDT001532951.1,GCA_027119595.1
PDT001546191.1,GCA_027287305.1
PDT000116888.2,GCA_900060495.1
PDT000118091.2,GCA_900018265.1
PDT000444245.1,GCA_015605845.1
PDT000810765.1,
PDT001539184.1,GCA_027167405.1
PDT001667958.1,GCA_029404095.1
PDT001511420.1,GCA_026635575.1
PDT001511245.1,GCA_026638935.1
PDT001685339.1,GCA_029642885.1
PDT000066783.3,GCA_001018875.2
PDT000772443.2,GCA_903812615.1
PDT001547476.1,GCA_027345725.1
PDT001563757.1,GCA_027656025.1
PDT000184821.2,GCA_015610885.2
PDT000184753.2,GCA_015612245.2
PDT000184832.2,GCA_015610385.2
PDT001533256.1,GCA_027115255.1
PDT001593928.1,
PDT001710168.1,
PDT001710365.1,
PDT001579359.1,GCA_027955285.1
PDT001337351.1,
PDT001337333.1,
PDT001600531.1,GCA_028434945.1
PDT000885127.1,
PDT001194371.1,
PDT000886004.1,
PDT001596668.1,GCA_028294435.1
PDT000361586.2,GCA_900458095.1
PDT001596655.1,GCA_028294515.1
PDT001591268.1,
PDT001557322.1,GCA_027597375.1
PDT001540211.1,
PDT001275414.1,GCA_933208905.1
PDT001825059.1,GCA_032395445.1
PDT001977252.1,GCA_033553835.1
PDT001976048.1,GCA_033513475.1
PDT002032571.1,
PDT001828186.1,GCA_032363195.1
PDT001961678.1,GCA_033170095.1
PDT002034011.1,
PDT002033527.1,
PDT002033510.1,
PDT001527824.1,
PDT001508524.2,GCA_026582405.2
PDT000790235.2,GCA_903801115.1
PDT000361454.2,GCA_003095195.1
PDT001503567.1,GCA_026490745.1
PDT001498856.3,GCA_026463085.1
PDT001499737.5,GCA_026483025.1
PDT001516740.1,GCA_026751815.1
PDT001597590.1,GCA_028331945.1
PDT001617291.1,GCA_028668295.1
PDT000904279.1,GCA_015714925.1
PDT001844897.2,GCA_033197395.1
PDT000711643.2,GCA_011291875.1
PDT001530237.1,GCA_027247625.1
PDT001530447.1,GCA_027205005.1
PDT001531049.1,GCA_027182925.1
PDT000693361.2,GCA_011022965.1
PDT001218800.1,GCA_021384795.1
PDT001594035.1,GCA_028195545.1
PDT001224482.1,GCA_021478865.1
PDT001538731.1,GCA_027147345.1
PDT001599780.1,GCA_028397605.1
PDT001342311.1,GCA_023850405.1
PDT001596042.1,
PDT002011328.1,GCA_034020575.1
PDT001595685.1,
PDT000952848.1,GCA_016827935.1
PDT001059204.1,GCA_018682395.1
PDT001646742.1,GCA_029004415.1
PDT001115853.1,GCA_019717875.1
PDT001115800.1,GCA_019716825.1
PDT001077723.1,GCA_019016925.1
PDT001077679.1,GCA_019016045.1
PDT001600359.1,GCA_028418055.1
PDT001317899.1,GCA_023604265.1
PDT001408874.1,GCA_024898595.1
PDT001408785.1,GCA_024896495.1
PDT001516130.1,GCA_026745595.1
PDT001600685.1,GCA_028422245.1
PDT001336410.1,GCA_023716385.1
PDT001534962.1,GCA_027033415.1
PDT001534803.1,GCA_027043555.1
PDT001949444.1,GCA_032909345.1
PDT001507601.1,GCA_026591815.1
PDT001773233.1,GCA_030240945.1
PDT001570101.1,GCA_028052635.1
PDT001565625.1,GCA_027736505.1
PDT001559663.1,GCA_027815115.1
PDT001565137.1,GCA_027746195.1
PDT002090940.1,
PDT001559464.1,GCA_027821675.1
PDT001562662.1,GCA_027646885.1
PDT001562687.1,GCA_027646645.1
PDT001606751.1,GCA_028467505.1
PDT001566223.1,GCA_027769325.1
PDT001565728.1,GCA_027792955.1
PDT001646662.1,GCA_029005055.1
PDT001783597.1,GCA_030289675.1
PDT001249984.1,GCA_022214235.1
PDT002081361.1,GCA_036632175.1
PDT001793302.1,GCA_030357895.1
PDT001720173.1,GCA_029948845.1
PDT001836169.1,GCA_032032135.1
PDT002146326.1,GCA_038429955.1
PDT002036674.1,GCA_034425575.1
PDT002329071.1,GCA_041321775.1
PDT002181030.1,GCA_039891435.1
PDT002074397.1,GCA_036421735.1
PDT000371417.2,GCA_003422705.1
PDT000371287.2,GCA_003420045.1
PDT000371448.2,GCA_003423705.1
PDT001571080.1,GCA_027837315.1
PDT001712966.1,GCA_032221445.1
PDT001715477.1,
PDT001711755.1,GCA_033867335.1
PDT001715394.1,GCA_033781395.1
PDT001713088.1,GCA_032220355.1
PDT001712599.1,GCA_033829485.1
PDT001712663.1,GCA_032223905.1
PDT000805096.2,GCA_903988815.1
PDT001546013.1,GCA_027290745.1
PDT001532479.1,GCA_027133675.1
PDT001452677.1,GCA_025697545.1
PDT001553614.1,GCA_027528405.1
PDT001567254.1,
PDT001567385.1,
PDT001567296.1,
PDT000812011.1,
PDT001572494.1,GCA_027916095.1
PDT001669437.1,GCA_029391315.1
PDT001511069.1,GCA_026642835.1
PDT001511274.1,GCA_026638355.1
PDT001547125.1,GCA_027302185.1
PDT000118696.2,GCA_900041785.1
PDT001696650.1,
PDT000871194.1,GCA_015541765.1
PDT000460537.2,GCA_900620255.1
PDT001710366.1,
PDT001337630.1,GCA_024020335.1
PDT000887595.1,
PDT001510418.1,
PDT001086085.1,GCA_910590005.1
PDT001525073.1,GCA_026885725.1
PDT001521212.1,GCA_026833695.1
PDT001976704.1,GCA_033530335.1
PDT001563744.1,GCA_027656045.1
PDT001976306.1,GCA_033560875.1
PDT001961695.1,GCA_033169775.1
PDT002033883.1,
PDT000108734.2,GCA_015614845.2
PDT001830921.2,GCA_032330075.2
PDT000258861.2,GCA_002607725.1
PDT001499295.5,GCA_026482005.1
PDT001499559.1,
PDT001499430.1,GCA_026454445.1
PDT001517020.1,GCA_026745535.1
PDT001527494.1,
PDT001538282.1,GCA_027150505.1
PDT001556280.1,GCA_027539605.1
PDT000209951.2,GCA_002120875.1
PDT000822070.1,GCA_015544935.1
PDT001616977.1,
PDT000605646.2,GCA_008938015.1
PDT000848179.2,GCA_014730835.1
PDT000605531.2,GCA_008934735.1
PDT000904595.1,GCA_015727465.1
PDT000904416.1,GCA_015717665.1
PDT000578290.2,GCA_008123885.1
PDT000635478.2,GCA_009696785.1
PDT000648666.2,GCA_009754685.1
PDT000648434.2,GCA_009749695.1
PDT001307573.1,
PDT001117034.1,GCA_019757775.1
PDT001578409.1,GCA_027979115.1
PDT001338683.1,GCA_023849905.1
PDT001519093.1,GCA_026774085.1
PDT001520738.1,GCA_026838315.1
PDT001521380.1,GCA_026831105.1
PDT001571827.1,GCA_027838915.1
PDT001148306.1,GCA_020388985.1
PDT000246995.2,GCA_002386245.1
PDT001317815.1,GCA_023616065.1
PDT001231982.1,GCA_021699975.1
PDT001591361.1,GCA_028181745.1
PDT001536099.1,GCA_026978575.1
PDT001535856.1,GCA_026980505.1
PDT001578654.1,GCA_027967525.1
PDT001501520.1,GCA_026430555.1
PDT001500855.1,GCA_026442775.1
PDT001507532.1,GCA_026593175.1
PDT001949412.1,GCA_032908705.1
PDT001507716.1,GCA_026588755.1
PDT001563775.1,GCA_027870445.1
PDT001564487.1,GCA_027879565.1
PDT001562984.1,GCA_027712265.1
PDT001607339.1,GCA_028515725.1
PDT001820391.1,GCA_030488765.1
PDT001561164.1,GCA_027721465.1
PDT001562392.1,GCA_027649725.1
PDT001562503.1,GCA_027648525.1
PDT001566297.1,GCA_027761325.1
PDT001793235.1,GCA_030356345.1
PDT001814039.1,GCA_032559355.1
PDT001507728.1,GCA_026588635.1
PDT001773307.1,GCA_030242415.1
PDT001507817.1,GCA_026587435.1
PDT001507647.1,GCA_026590995.1
PDT001791594.2,GCA_030342445.2
PDT001836203.1,GCA_032031595.1
PDT002139881.1,
PDT002181062.1,GCA_039892075.1
PDT002180956.1,GCA_039888515.1
PDT002111611.1,GCA_037119645.1
PDT002339831.1,
PDT002383431.1,GCA_041926115.1
PDT001712575.1,GCA_033829745.1
PDT001713383.1,
PDT001713213.1,
PDT001715111.1,
PDT001711877.1,
PDT001453263.1,GCA_025707185.1
PDT000164711.2,GCA_900097695.1
PDT001532254.1,
PDT001532941.1,GCA_027119775.1
PDT000116487.2,GCA_900049775.1
PDT000090495.2,GCA_001352995.1
PDT000090529.2,GCA_001353675.1
PDT001543892.1,
PDT001646178.1,
PDT001540362.1,GCA_027205485.1
PDT001506654.1,
PDT001506623.1,
PDT000811063.1,
PDT001667946.1,GCA_029404335.1
PDT000083873.2,GCA_001291305.1
PDT000791270.2,GCA_903810135.1
PDT001547906.1,
PDT001546881.1,GCA_027302945.1
PDT001582723.1,
PDT001501303.1,GCA_026434175.1
PDT001174327.1,GCA_020820275.1
PDT001595653.1,
PDT001539399.1,
PDT001710115.1,
PDT001345211.1,
PDT001337370.1,
PDT001337322.1,
PDT001347024.1,
PDT001569811.1,
PDT000804944.2,GCA_903987375.1
PDT001536769.1,GCA_027014995.1
PDT001086088.1,GCA_910590145.1
PDT001540144.1,
PDT002332679.1,
PDT001576141.1,GCA_028048415.1
PDT001565378.1,GCA_027733755.1
PDT002379884.1,
PDT001510291.2,
PDT000371597.2,GCA_900483685.1
PDT001570163.1,GCA_028051145.1
PDT000108834.2,GCA_015615405.2
PDT001507938.1,
PDT000388997.2,GCA_003595385.1
PDT000086737.2,GCA_001306525.1
PDT001098000.1,
PDT000188897.2,GCA_002000745.1
PDT001539612.1,
PDT001503415.1,GCA_026496085.1
PDT001503385.1,GCA_026496665.1
PDT001503349.1,GCA_026535315.1
PDT001503612.1,GCA_026489505.1
PDT001556319.1,GCA_027539245.1
PDT001512343.1,GCA_026657665.1
PDT000904453.1,GCA_015724545.1
PDT002345405.1,
PDT000577713.2,GCA_008079515.1
PDT000813939.1,GCA_009463165.1
PDT001530072.1,GCA_027253075.1
PDT001530431.1,GCA_027206005.1
PDT000693605.2,GCA_011027845.1
PDT000693582.2,GCA_011027375.1
PDT000693206.2,GCA_010994155.1
PDT001509224.1,GCA_026602155.1
PDT001231746.1,GCA_021577165.1
PDT001538832.1,GCA_027146925.1
PDT001579805.1,GCA_028000365.1
PDT001578329.1,GCA_027983635.1
PDT001519956.1,GCA_026852475.1
PDT002346019.1,GCA_041531685.1
PDT001426910.1,GCA_025246445.1
PDT001105241.1,GCA_019458235.1
PDT001077772.1,GCA_019017905.1
PDT002007833.1,GCA_033960105.1
PDT001686964.1,GCA_029634765.1
PDT001321926.1,GCA_023621805.1
PDT001578828.1,GCA_027963545.1
PDT001535184.1,GCA_026990105.1
PDT001535912.1,GCA_026979335.1
PDT001535841.1,GCA_026980785.1
PDT001378284.1,GCA_024515775.1
PDT001409773.1,GCA_024916315.1
PDT001501781.1,GCA_026423655.1
PDT001507612.1,GCA_026591675.1
PDT001773473.1,GCA_030246345.1
PDT001507520.1,GCA_026594095.1
PDT001507679.1,GCA_026589575.1
PDT001611909.1,GCA_028585315.1
PDT001570137.1,GCA_028051645.1
PDT001559855.1,GCA_027802625.1
PDT002090820.1,
PDT002091245.1,
PDT002090982.1,
PDT001559815.1,GCA_027808455.1
PDT001566000.1,GCA_027766245.1
PDT001606961.1,
PDT001949419.1,GCA_032908845.1
PDT001773383.1,GCA_030244265.1
PDT001949470.1,GCA_032909865.1
PDT001507539.1,GCA_026593055.1
PDT001507507.1,GCA_026604415.1
PDT001931482.1,GCA_032651405.1
PDT001975273.1,GCA_033496235.1
PDT002029749.1,GCA_034409015.1
PDT002029795.1,GCA_034410735.1
PDT002329072.1,GCA_041321795.1
PDT002147742.2,GCA_038449175.2
PDT002256778.1,
PDT002287282.1,
PDT000371249.2,GCA_003419085.1
PDT000132670.2,GCA_900081325.1
PDT000132749.2,GCA_900082295.1
PDT001712019.1,
PDT001713947.1,
PDT001532548.1,GCA_027131135.1
PDT001532726.1,GCA_027126035.1
PDT001533050.1,GCA_027117555.1
PDT001554768.1,GCA_027511065.1
PDT001546287.1,GCA_027284985.1
PDT001452700.1,GCA_025695645.1
PDT001598192.1,GCA_028365115.1
PDT001554756.1,GCA_027511305.1
PDT001554436.1,GCA_027517685.1
PDT001554651.1,GCA_027513345.1
PDT001646044.1,
PDT000812260.1,
PDT001524574.1,GCA_026887135.1
PDT001669611.1,GCA_029387875.1
PDT001669415.1,GCA_029391715.1
PDT001616682.1,GCA_028666075.1
PDT001511617.1,GCA_026631775.1
PDT001511484.1,GCA_026634335.1
PDT000811608.1,GCA_015577375.1
PDT000790229.2,GCA_903800955.1
PDT001582764.1,
PDT001582792.1,
PDT000184779.2,GCA_015611645.2
PDT001585646.1,GCA_028088955.1
PDT001579298.1,GCA_027956665.1
PDT001337452.1,
PDT001337708.1,GCA_024018835.1
PDT001345147.1,
PDT001194370.1,
PDT001600583.1,GCA_028434825.1
PDT001825019.1,GCA_032396325.1
PDT001975729.1,GCA_033568215.1
PDT001975748.1,GCA_033567875.1
PDT001669822.1,GCA_029414975.1
PDT002032001.1,
PDT002032306.1,
PDT002032467.1,
PDT002032414.1,
PDT001914350.1,GCA_032382395.1
PDT001961771.1,GCA_033167735.1
PDT002033994.1,
PDT001507996.1,
PDT001503538.1,GCA_026491385.1
PDT001499202.5,GCA_026504845.1
PDT001572303.1,GCA_027845975.1
PDT001606835.1,GCA_028466025.1
PDT001508974.1,GCA_026594795.1
PDT000812750.1,GCA_015570555.1
PDT000605557.2,GCA_008935255.1
PDT001998524.1,GCA_033909705.1
PDT001998493.1,GCA_033910325.1
PDT000903146.1,GCA_015713115.1
PDT001098141.1,
PDT001823831.1,GCA_032421585.1
PDT000813664.1,GCA_009457655.1
PDT001530358.1,GCA_027245145.1
PDT001509194.1,GCA_026602755.1
PDT000726890.2,GCA_012651405.1
PDT001224476.1,GCA_021478735.1
PDT000933132.1,GCA_016621795.1
PDT001523984.1,GCA_026868535.1
PDT001519085.1,GCA_026772585.1
PDT002011465.1,GCA_034000725.1
PDT001567314.1,
PDT001059199.1,GCA_018682195.1
PDT001077490.1,GCA_019014145.1
PDT001720764.1,GCA_033706215.1
PDT001535824.1,GCA_026981135.1
PDT001535062.1,GCA_027025225.1
PDT001535886.1,GCA_026979865.1
PDT001534232.1,GCA_027093495.1
PDT001578861.1,GCA_027962405.1
PDT001534430.1,GCA_027084905.1
PDT001773413.1,GCA_030245145.1
PDT001507832.1,GCA_026587195.1
PDT001949416.1,GCA_032908785.1
PDT001507608.1,GCA_026591735.1
PDT001444035.1,GCA_025572725.1
PDT001561058.1,GCA_027724445.1
PDT001570187.1,GCA_028050415.1
PDT001579828.1,GCA_027999905.1
PDT001564724.1,GCA_027875205.1
PDT001564391.1,GCA_027694165.1
PDT002329047.1,GCA_041321295.1
PDT001562638.1,GCA_027633845.1
PDT001562504.1,GCA_027648505.1
PDT001562612.1,GCA_027633965.1
PDT001562521.1,GCA_027648325.1
PDT001517336.1,GCA_026757815.1
PDT002090599.1,
PDT001646655.1,GCA_029005295.1
PDT001643296.1,GCA_028970305.1
PDT001665515.1,GCA_029335105.1
PDT001949357.1,GCA_032906445.1
PDT001836298.1,GCA_032028805.1
PDT002030670.1,GCA_034365975.1
PDT002257360.1,GCA_040720815.1
PDT002181045.1,GCA_039891735.1
PDT001961785.1,GCA_033167495.1
PDT002287277.1,
PDT002339596.1,
PDT002301917.1,
PDT001616988.1,GCA_028659675.1
PDT001714959.1,
PDT001714117.1,
PDT000132938.2,GCA_900080915.1
PDT001711924.1,
PDT001713021.1,GCA_033863195.1
PDT001711604.1,GCA_033868855.1
PDT001714273.1,
PDT000132765.2,GCA_900081695.1
PDT001712034.1,
PDT001548207.1,
PDT001532156.1,GCA_027155485.1
PDT001532894.1,GCA_027120635.1
PDT001532618.1,GCA_027128535.1
PDT001532256.1,GCA_027143345.1
PDT001532093.1,GCA_027161905.1
PDT001532803.1,GCA_027122315.1
PDT001739711.1,
PDT001553360.1,
PDT001540572.1,GCA_027200625.1
PDT001540591.1,GCA_027191685.1
PDT001646337.1,
PDT001506764.1,
PDT000810516.1,
PDT000811295.1,
PDT001669580.1,GCA_029388495.1
PDT001540360.1,GCA_027205505.1
PDT001697004.1,GCA_029852645.1
PDT001579391.1,GCA_027954425.1
PDT001510383.1,
PDT001976182.1,GCA_033533535.1
PDT001601929.1,GCA_028456755.1
PDT001544661.1,
PDT001139316.1,GCA_020167935.1
PDT001565240.1,GCA_027734445.1
PDT001540246.1,
PDT001976099.1,GCA_033563155.1
PDT001976764.1,GCA_033556075.1
PDT002088987.1,
PDT002032132.1,
PDT002032039.1,
PDT001834759.1,GCA_032299915.1
PDT001720156.1,GCA_029948515.1
PDT002033604.1,
PDT002280664.1,
PDT001570155.1,GCA_028051285.1
PDT001527810.1,
PDT001527948.1,
PDT001503343.1,GCA_026497545.1
PDT001538248.1,GCA_027150835.1
PDT001500383.4,GCA_026470005.1
PDT001517059.1,GCA_026746155.1
PDT001094637.1,GCA_019294645.1
PDT001590477.1,GCA_028160925.1
PDT001600014.1,
